RMSE,KGE,NSE,Station_Name,Station_Code
30.6526288686579,0.14575194384012624,-0.15841983751567779,청주시(노동교),3011641
24.723414316089514,0.5107047413604067,0.47519795393231334,세종시(월암교),3011687
22.660053609003402,0.569721810899199,0.6091463233952371,세종시(미호교),3011685
17.211300796346045,0.5096626623799487,0.4786820455262166,청주시(용평교),3011643
45.75109936553748,0.521339583093612,0.5115907569161005,청주시(미호천교),3011665
19.98909162346026,0.5047213914540207,0.46272683698860706,청주시(흥덕교),3011645
21.897440903144872,0.5264123992252572,0.5021962114549439,세종시(상조천교),3011675
17.50732963529299,0.4969228535965705,0.4800978815682091,청주시(환희교),3011660
34.4598614695946,0.5185496928978383,0.5349045120589226,청주시(팔결교),3011635
12.589687024060067,0.5169784728895854,0.4973992936716586,천안시(장산교),3011650
30.69709267190562,0.5299796665762455,0.5176789409940092,청주시(여암교),3011630
